Conta;Classificação;Tipo;Nome da conta contábil;Saldo anterior;Débito;Crédito;Saldo atual
198;02.01.003.003.004;;IPI a Recolher;221.204,95;580.712,25;458.347,60;98.840,30
197;02.01.003.003.003;;PIS a Recolher;5.203,53;265.138,33;259.934,80;0,00
151;02.01.004;T;EMPRÉSTIMOS E FINANCIAMENTOS;29.070.265,19;2.509.447,14;173.570,49;26.734.388,54
152;02.01.004.001;T;EMPRÉSTIMOS E FINANCIAMENTOS BANCÁRIOS;32.746.959,56;2.509.447,14;0,00;30.237.512,42
155;02.01.004.001.003;C;Empréstimos Bradesco S/A;15.307.011,86;332.918,46;0,00;14.974.093,40
1714;02.01.004.001.003.001;;Empréstimos Bradesco S/A;1.107.708,55;85.208,35;0,00;1.022.500,20
1715;02.01.004.001.003.002;;Empréstimos Bradesco S/A - I;7.183.593,31;247.710,11;0,00;6.935.883,20
1716;02.01.004.001.003.003;;Empréstimos Bradesco S/A - II;7.015.710,00;0,00;0,00;7.015.710,00
896;02.01.004.001.005;C;Empréstimos Unicred S/A;1.303.403,89;223.275,86;0,00;1.080.128,03
1726;02.01.004.001.005.001;;Empréstimos Unicred S/A;1.011.392,08;126.222,83;0,00;885.169,25
1727;02.01.004.001.005.002;;Empréstimos Unicred S/A - I;292.011,81;97.053,03;0,00;194.958,78
899;02.01.004.001.008;C;Empréstimos Itaú S/A;14.999.999,98;1.875.000,00;0,00;13.124.999,98
1744;02.01.004.001.008.001;;Empréstimos Itaú S/A;14.999.999,98;1.875.000,00;0,00;13.124.999,98
908;02.01.004.001.017;C;Empréstimos Safra S/A;1.136.543,83;78.252,82;0,00;1.058.291,01
1798;02.01.004.001.017.001;;Empréstimos Safra S/A;1.136.543,83;78.252,82;0,00;1.058.291,01
800;02.01.004.002;T;(-) JUROS A APROPRIAR S/ EMPRÉSTIMOS;-3.676.694,37;0,00;173.570,49;-3.503.123,88
911;02.01.004.002.003;C;(-) Juros a Apropriar Bradesco S/A;-3.249.635,17;0,00;124.585,13;-3.125.050,04
1822;02.01.004.002.003.001;;(-) Juros a Apropriar Bradesco S/A;-295.208,55;0,00;22.708,35;-272.500,20
1823;02.01.004.002.003.002;;(-) Juros a Apropriar Bradesco S/A - I;-2.954.426,62;0,00;101.876,78;-2.852.549,84
913;02.01.004.002.005;C;(-) Juros a Apropriar Unicred S/A;-242.126,20;0,00;35.775,86;-206.350,34
1834;02.01.004.002.005.001;;(-) Juros a Apropriar Unicred S/A;-200.115,04;0,00;22.056,16;-178.058,88
1835;02.01.004.002.005.002;;(-) Juros a Apropriar Unicred S/A - I;-42.011,16;0,00;13.719,70;-28.291,46
925;02.01.004.002.017;C;(-) Juros a Apropriar Safra S/A;-184.933,00;0,00;13.209,50;-171.723,50
1906;02.01.004.002.017.001;;(-) Juros a Apropriar Safra S/A;-184.933,00;0,00;13.209,50;-171.723,50
798;02.01.006;T;ADIANTAMENTOS DE CLIENTES;59.389,19;171.254,05;221.950,28;110.085,42
214;02.01.006.004;T;ADIANTAMENTOS DE CLIENTES DIVERSOS;59.389,19;171.254,05;221.950,28;110.085,42
618;02.01.006.004.003;;Adiantamentos de Clientes Diversos;59.389,19;171.254,05;221.950,28;110.085,42
204;02.01.009;T;OUTRAS OBRIGAÇÕES;159.085,74;16.862.688,95;16.849.283,01;145.679,80
210;02.01.009.002;T;CONTAS A PAGAR;146.409,15;150.624,14;149.894,79;145.679,80
213;02.01.009.002.003;;Aluguel a Pagar;145.679,80;145.679,80;145.679,80;145.679,80
207;02.01.009.002.005;;Comunicações a Pagar;0,00;366,75;366,75;0,00
206;02.01.009.002.004;;Energia Elétrica a Pagar;729,35;4.577,59;3.848,24;0,00
73;02.01.009.003;T;CARTÃO DE CRÉDITO A PAGAR;12.676,59;29.425,06;16.748,47;0,00
928;02.01.009.003.003;C;Cartão de Crédito Bradesco S/A;12.676,59;29.425,06;16.748,47;0,00
1930;02.01.009.003.003.001;;Cartão de Crédito Bradesco S/A;12.676,59;29.425,06;16.748,47;0,00
831;02.01.009.009;T;TRANSITÓRIA RECEBIMENTOS DIVERSOS;0,00;16.682.639,75;16.682.639,75;0,00
832;02.01.009.009.001;;Transitória Recebimentos Diversos;0,00;16.682.639,75;16.682.639,75;0,00
220;02.02;T;NÃO CIRCULANTE;19.224.459,08;0,00;874.928,00;20.099.387,08
221;02.02.001;T;EMPRÉSTIMOS E FINANCIAMENTOS;19.224.459,08;0,00;874.928,00;20.099.387,08
222;02.02.001.001;T;EMPRÉSTIMOS E FINANCIAMENTOS BANCÁRIOS;2.972.521,36;0,00;0,00;2.972.521,36
978;02.02.001.001.003;C;Empréstimos Bradesco S/A;2.972.521,36;0,00;0,00;2.972.521,36
2255;02.02.001.001.003.002;;Empréstimos Bradesco S/A - I;2.972.521,36;0,00;0,00;2.972.521,36
799;02.02.001.002;T;(-) JUROS A APROPRIAR S/ EMPRÉSTIMOS;-1.222.521,36;0,00;0,00;-1.222.521,36
995;02.02.001.002.003;C;(-) Juros a Apropriar Bradesco S/A;-1.222.521,36;0,00;0,00;-1.222.521,36
2363;02.02.001.002.003.002;;(-) Juros a Apropriar Bradesco S/A - I;-1.222.521,36;0,00;0,00;-1.222.521,36
780;02.02.001.003;T;EMPRÉSTIMOS DE TERCEIROS;17.474.459,08;0,00;874.928,00;18.349.387,08
781;02.02.001.003.000131811;;Dom Holding De Participacoes S.a.;17.474.459,08;0,00;874.928,00;18.349.387,08
225;02.03;T;PATRIMÔNIO LÍQUIDO;1.272.152,99;0,00;0,00;1.272.152,99
226;02.03.001;T;CAPITAL SOCIAL;1.045.598,00;0,00;0,00;1.045.598,00
227;02.03.001.001;T;CAPITAL SOCIAL SUBSCRITO;1.045.598,00;0,00;0,00;1.045.598,00
228;02.03.001.001.000131811;;Dom Holding De Participacoes S.a.;725.598,00;0,00;0,00;725.598,00
228;02.03.001.001.000149713;;Guanxi Negocios Internacionais Ltda;320.000,00;0,00;0,00;320.000,00
230;02.03.004;T;RESERVAS;209.119,60;0,00;0,00;209.119,60
233;02.03.004.002;T;RESERVAS DE LUCROS;209.119,60;0,00;0,00;209.119,60
236;02.03.004.002.003;;Reserva Legal;209.119,60;0,00;0,00;209.119,60
248;02.03.006;T;LUCROS OU PREJUÍZOS ACUMULADOS;17.435,39;0,00;0,00;17.435,39
252;02.03.006.004;T;RESULTADO DO EXERCÍCIO;17.435,39;0,00;0,00;17.435,39
254;02.03.006.004.003;;Ajustes de Exercícios Anteriores;17.435,39;0,00;0,00;17.435,39
259;03;T;RESULTADO DO EXERCÍCIO;9.816.507,17;20.038.276,30;21.228.194,84;11.006.425,71
