Conta;Classificação;Tipo;Nome da conta contábil;Saldo anterior;Débito;Crédito;Saldo atual
195;02.01.003.003.001;;ICMS a Recolher;0,00;1.452.047,90;1.452.047,90;0,00
191;02.01.003.003.010;;ICMS Crédito Presumido a Recolher;189.878,85;791.771,38;788.323,07;186.430,54
203;02.01.003.003.009;;ICMS ST a Recolher;1.423.476,78;1.266.121,55;992.138,29;1.149.493,52
198;02.01.003.003.004;;IPI a Recolher;114.287,18;578.413,72;685.331,49;221.204,95
197;02.01.003.003.003;;PIS a Recolher;4.939,74;280.379,51;280.643,30;5.203,53
151;02.01.004;T;EMPRÉSTIMOS E FINANCIAMENTOS;31.955.289,82;17.945.259,16;15.060.234,53;29.070.265,19
152;02.01.004.001;T;EMPRÉSTIMOS E FINANCIAMENTOS BANCÁRIOS;36.394.230,49;17.945.259,16;14.297.988,23;32.746.959,56
155;02.01.004.001.003;C;Empréstimos Bradesco S/A;8.624.220,32;332.918,46;7.015.710,00;15.307.011,86
1714;02.01.004.001.003.001;;Empréstimos Bradesco S/A;1.192.916,90;85.208,35;0,00;1.107.708,55
1715;02.01.004.001.003.002;;Empréstimos Bradesco S/A - I;7.431.303,42;247.710,11;0,00;7.183.593,31
1716;02.01.004.001.003.003;;Empréstimos Bradesco S/A - II;0,00;0,00;7.015.710,00;7.015.710,00
896;02.01.004.001.005;C;Empréstimos Unicred S/A;3.506.691,75;9.484.296,73;7.281.008,87;1.303.403,89
1726;02.01.004.001.005.001;;Empréstimos Unicred S/A;1.263.837,74;252.445,66;0,00;1.011.392,08
1727;02.01.004.001.005.002;;Empréstimos Unicred S/A - I;389.065,14;97.053,33;0,00;292.011,81
1728;02.01.004.001.005.003;;Empréstimos Unicred S/A - II;1.853.788,87;9.134.797,74;7.281.008,87;0,00
899;02.01.004.001.008;C;Empréstimos Itaú S/A;14.999.999,98;0,00;0,00;14.999.999,98
1744;02.01.004.001.008.001;;Empréstimos Itaú S/A;14.999.999,98;0,00;0,00;14.999.999,98
908;02.01.004.001.017;C;Empréstimos Safra S/A;1.212.389,71;77.115,24;1.269,36;1.136.543,83
1798;02.01.004.001.017.001;;Empréstimos Safra S/A;1.212.389,71;77.115,24;1.269,36;1.136.543,83
2700;02.01.004.001.019;C;Empréstimos SB Crédito Securizadora S/A;8.050.928,73;8.050.928,73;0,00;0,00
3036;02.01.004.001.019.002;;Empréstimos SB Crédito Securizadora S/A - I;8.050.928,73;8.050.928,73;0,00;0,00
800;02.01.004.002;T;(-) JUROS A APROPRIAR S/ EMPRÉSTIMOS;-4.438.940,67;0,00;762.246,30;-3.676.694,37
911;02.01.004.002.003;C;(-) Juros a Apropriar Bradesco S/A;-3.374.220,30;0,00;124.585,13;-3.249.635,17
1822;02.01.004.002.003.001;;(-) Juros a Apropriar Bradesco S/A;-317.916,90;0,00;22.708,35;-295.208,55
1823;02.01.004.002.003.002;;(-) Juros a Apropriar Bradesco S/A - I;-3.056.303,40;0,00;101.876,78;-2.954.426,62
913;02.01.004.002.005;C;(-) Juros a Apropriar Unicred S/A;-866.577,87;0,00;624.451,67;-242.126,20
1834;02.01.004.002.005.001;;(-) Juros a Apropriar Unicred S/A;-244.227,36;0,00;44.112,32;-200.115,04
1835;02.01.004.002.005.002;;(-) Juros a Apropriar Unicred S/A - I;-55.731,16;0,00;13.720,00;-42.011,16
1836;02.01.004.002.005.003;;(-) Juros a Apropriar Unicred S/A - II;-566.619,35;0,00;566.619,35;0,00
925;02.01.004.002.017;C;(-) Juros a Apropriar Safra S/A;-198.142,50;0,00;13.209,50;-184.933,00
1906;02.01.004.002.017.001;;(-) Juros a Apropriar Safra S/A;-198.142,50;0,00;13.209,50;-184.933,00
798;02.01.006;T;ADIANTAMENTOS DE CLIENTES;16.594,56;297.016,97;339.811,60;59.389,19
214;02.01.006.004;T;ADIANTAMENTOS DE CLIENTES DIVERSOS;16.594,56;297.016,97;339.811,60;59.389,19
618;02.01.006.004.003;;Adiantamentos de Clientes Diversos;16.594,56;297.016,97;339.811,60;59.389,19
204;02.01.009;T;OUTRAS OBRIGAÇÕES;310.457,29;22.266.755,20;22.115.383,65;159.085,74
210;02.01.009.002;T;CONTAS A PAGAR;146.185,86;147.524,61;147.747,90;146.409,15
213;02.01.009.002.003;;Aluguel a Pagar;145.679,80;145.679,80;145.679,80;145.679,80
207;02.01.009.002.005;;Comunicações a Pagar;0,00;1.338,75;1.338,75;0,00
206;02.01.009.002.004;;Energia Elétrica a Pagar;506,06;506,06;729,35;729,35
73;02.01.009.003;T;CARTÃO DE CRÉDITO A PAGAR;20.956,86;20.995,52;12.715,25;12.676,59
928;02.01.009.003.003;C;Cartão de Crédito Bradesco S/A;20.956,86;20.995,52;12.715,25;12.676,59
1930;02.01.009.003.003.001;;Cartão de Crédito Bradesco S/A;20.956,86;20.995,52;12.715,25;12.676,59
801;02.01.009.005;T;SALDO DEVEDOR CONTA CORRENTE;143.314,57;143.314,57;0,00;0,00
962;02.01.009.005.003;C;Saldo Devedor Bradesco S/A;143.314,57;143.314,57;0,00;0,00
2146;02.01.009.005.003.001;;Saldo Devedor Bradesco S/A;143.314,57;143.314,57;0,00;0,00
831;02.01.009.009;T;TRANSITÓRIA RECEBIMENTOS DIVERSOS;0,00;21.954.920,50;21.954.920,50;0,00
832;02.01.009.009.001;;Transitória Recebimentos Diversos;0,00;21.954.920,50;21.954.920,50;0,00
220;02.02;T;NÃO CIRCULANTE;24.569.876,81;7.280.392,09;1.934.974,36;19.224.459,08
221;02.02.001;T;EMPRÉSTIMOS E FINANCIAMENTOS;24.569.876,81;7.280.392,09;1.934.974,36;19.224.459,08
222;02.02.001.001;T;EMPRÉSTIMOS E FINANCIAMENTOS BANCÁRIOS;10.252.913,45;7.280.392,09;0,00;2.972.521,36
978;02.02.001.001.003;C;Empréstimos Bradesco S/A;2.972.521,36;0,00;0,00;2.972.521,36
2255;02.02.001.001.003.002;;Empréstimos Bradesco S/A - I;2.972.521,36;0,00;0,00;2.972.521,36
980;02.02.001.001.005;C;Empréstimos Unicred S/A;7.280.392,09;7.280.392,09;0,00;0,00
2268;02.02.001.001.005.003;;Empréstimos Unicred S/A - II;7.280.392,09;7.280.392,09;0,00;0,00
799;02.02.001.002;T;(-) JUROS A APROPRIAR S/ EMPRÉSTIMOS;-2.669.580,12;0,00;1.447.058,76;-1.222.521,36
995;02.02.001.002.003;C;(-) Juros a Apropriar Bradesco S/A;-1.222.521,36;0,00;0,00;-1.222.521,36
2363;02.02.001.002.003.002;;(-) Juros a Apropriar Bradesco S/A - I;-1.222.521,36;0,00;0,00;-1.222.521,36
997;02.02.001.002.005;C;(-) Juros a Apropriar Unicred S/A;-1.447.058,76;0,00;1.447.058,76;0,00
2377;02.02.001.002.005.004;;(-) Juros a Apropriar Unicred S/A - III;-1.447.058,76;0,00;1.447.058,76;0,00
780;02.02.001.003;T;EMPRÉSTIMOS DE TERCEIROS;16.986.543,48;0,00;487.915,60;17.474.459,08
781;02.02.001.003.000131811;;Dom Holding De Participacoes S.a.;16.986.543,48;0,00;487.915,60;17.474.459,08
225;02.03;T;PATRIMÔNIO LÍQUIDO;1.272.152,99;0,00;0,00;1.272.152,99
226;02.03.001;T;CAPITAL SOCIAL;1.045.598,00;0,00;0,00;1.045.598,00
227;02.03.001.001;T;CAPITAL SOCIAL SUBSCRITO;1.045.598,00;0,00;0,00;1.045.598,00
228;02.03.001.001.000131811;;Dom Holding De Participacoes S.a.;725.598,00;0,00;0,00;725.598,00
228;02.03.001.001.000149713;;Guanxi Negocios Internacionais Ltda;320.000,00;0,00;0,00;320.000,00
230;02.03.004;T;RESERVAS;209.119,60;0,00;0,00;209.119,60
233;02.03.004.002;T;RESERVAS DE LUCROS;209.119,60;0,00;0,00;209.119,60
236;02.03.004.002.003;;Reserva Legal;209.119,60;0,00;0,00;209.119,60
248;02.03.006;T;LUCROS OU PREJUÍZOS ACUMULADOS;17.435,39;0,00;0,00;17.435,39
252;02.03.006.004;T;RESULTADO DO EXERCÍCIO;17.435,39;0,00;0,00;17.435,39
254;02.03.006.004.003;;Ajustes de Exercícios Anteriores;17.435,39;0,00;0,00;17.435,39
259;03;T;RESULTADO DO EXERCÍCIO;8.937.686,67;22.545.536,97;23.424.357,47;9.816.507,17
